0,0.283128
1,0.301583
2,0.300058
3,0.302131
4,0.300567
5,0.299042
6,0.299003
7,0.297361
8,0.297439
9,0.297282
10,0.295797
11,0.297908
12,0.294350
13,0.296657
14,0.294389
15,0.294272
16,0.291378
17,0.293763
18,0.291652
19,0.293607
20,0.292082
21,0.291222
22,0.289931
23,0.287703
24,0.290127
25,0.287742
26,0.288993
27,0.288485
28,0.288915
29,0.286882
30,0.285318
31,0.283793
32,0.283441
33,0.285239
34,0.283402
35,0.289228
36,0.286999
37,0.285513
38,0.288406
39,0.285161
40,0.289228
41,0.291886
42,0.293568
43,0.292708
44,0.289971
45,0.292043
46,0.292434
47,0.291222
48,0.291222
49,0.289814
50,0.295288
51,0.296031
52,0.298143
53,0.297752
54,0.304086
55,0.303929
56,0.306823
57,0.305063
58,0.308739
59,0.310107
60,0.308309
61,0.307058
62,0.309951
63,0.311124
64,0.310146
65,0.309716
66,0.309951
67,0.310733
68,0.309091
69,0.310381
70,0.307644
71,0.307448
72,0.308191
73,0.310616
74,0.310146
75,0.308074
76,0.313196
77,0.312610
78,0.314056
79,0.316872
80,0.321447
81,0.321329
82,0.330401
83,0.332356
84,0.340684
85,0.347957
86,0.354799
87,0.358592
88,0.356207
89,0.354408
90,0.351319
91,0.353314
92,0.280860
93,0.273509
94,0.276872
95,0.278475
96,0.281407
97,0.284340
98,0.292356
99,0.306979
100,0.346158
101,0.361173
102,0.342678
103,0.306627
104,0.268582
105,0.262991
106,0.262913
107,0.262874
108,0.265415
109,0.266471
110,0.265102
111,0.267253
112,0.264946
113,0.265924
114,0.267761
115,0.271359
116,0.297595
117,0.371222
118,0.467683
119,0.743812
120,0.289736
121,0.260449
122,0.262444
123,0.264125
124,0.284614
125,0.358905
126,0.410322
127,0.479374
128,0.547761
129,0.572355
130,0.397771
131,0.261427
132,0.258182
133,0.257165
134,0.256031
135,0.257712
136,0.258299
137,0.258768
138,0.261192
139,0.258768
140,0.257321
141,0.255601
142,0.257595
143,0.258025
144,0.258846
145,0.267292
146,0.303851
147,0.346588
148,0.377751
149,0.443010
150,0.537321
151,0.571573
152,0.500840
153,0.458182
154,0.510694
155,0.596481
156,0.534936
157,0.365669
158,0.265415
159,0.274956
160,0.315112
161,0.348426
162,0.374545
163,0.411886
164,0.453841
165,0.420606
166,0.293646
167,0.278397
168,0.314995
169,0.353783
170,0.459550
171,0.604457
172,0.621153
173,0.607194
174,0.650948
175,0.683401
176,0.433353
177,0.264594
178,0.260449
179,0.259824
180,0.262952
181,0.270107
182,0.394956
183,0.579824
184,0.741271
185,0.900215
186,1.207077
187,1.039101
188,0.650752
189,0.532277
190,0.414741
191,0.457321
192,0.544672
193,0.647468
194,0.580371
195,0.382248
196,0.387527
197,0.422835
198,0.402932
199,0.424985
200,0.490127
201,0.470381
202,0.341740
203,0.304438
204,0.329462
205,0.353392
206,0.358084
207,0.296774
208,0.319726
209,0.389638
210,0.561837
211,0.648602
212,0.653411
213,0.677654
214,0.584829
215,0.403988
216,0.395738
217,0.439061
218,0.548191
219,0.569188
220,0.456031
221,0.424907
222,0.369462
223,0.294975
224,0.288954
225,0.298964
226,0.310459
227,0.297243
228,0.271789
229,0.268934
230,0.282189
231,0.290674
232,0.338768
233,0.381427
234,0.393744
235,0.429873
236,0.366803
237,0.271710
238,0.283675
239,0.313822
240,0.385650
241,0.463734
242,0.455562
243,0.445747
244,0.491573
245,0.500449
246,0.441251
247,0.350420
248,0.273900
249,0.252747
250,0.252356
251,0.253372
252,0.250713
253,0.252238
254,0.248954
255,0.251847
256,0.250557
257,0.251613
258,0.248915
259,0.249853
260,0.250127
261,0.249345
262,0.248915
263,0.249188
264,0.249345
265,0.248094
266,0.246412
267,0.245982
268,0.243519
269,0.244340
270,0.243910
271,0.244144
272,0.246100
273,0.245239
274,0.246060
275,0.245044
276,0.241994
277,0.242072
278,0.241994
279,0.242268
280,0.241720
281,0.241798
282,0.241368
283,0.242776
284,0.244653
285,0.245318
286,0.247312
287,0.247233
288,0.251183
289,0.248641
290,0.250909
291,0.250831
292,0.253138
293,0.250713
294,0.250283
295,0.249345
296,0.248758
297,0.249619
298,0.250440
299,0.253450
300,0.248954
301,0.247859
302,0.248954
303,0.246060
304,0.250205
305,0.251534
306,0.246999
307,0.247898
308,0.248641
309,0.248876
310,0.247233
311,0.245005
312,0.243089
313,0.244731
314,0.245943
315,0.243089
316,0.243558
317,0.242737
318,0.244144
319,0.242268
320,0.243245
321,0.239961
322,0.241642
323,0.243011
324,0.241877
325,0.241251
326,0.242150
327,0.244301
328,0.243988
329,0.245396
330,0.245278
331,0.241290
332,0.242815
333,0.245278
334,0.245396
335,0.244809
336,0.242932
337,0.242346
338,0.241095
339,0.246491
340,0.246060
341,0.245709
342,0.245513
343,0.245357
344,0.246842
345,0.244496
346,0.243597
347,0.245318
348,0.248641
349,0.245318
350,0.245982
351,0.246295
352,0.241838
353,0.242971
354,0.241877
355,0.242150
356,0.242307
357,0.244340
358,0.243597
359,0.243558
360,0.245083
361,0.242737
362,0.242268
363,0.243636
364,0.243284
365,0.247077
366,0.246139
367,0.246139
368,0.246295
369,0.244223
370,0.243910
371,0.241838
372,0.245044
373,0.246960
374,0.245552
375,0.242932
376,0.245200
377,0.243988
378,0.243480
379,0.244184
380,0.242932
381,0.244301
382,0.244770
383,0.242580
384,0.243011
385,0.241056
386,0.242815
387,0.241134
388,0.241681
389,0.243636
390,0.240938
391,0.242541
392,0.243128
393,0.242502
394,0.242620
395,0.243284
396,0.243519
397,0.242815
398,0.244066
399,0.243832
400,0.243949
401,0.242580
402,0.241955
403,0.239843
404,0.241759
405,0.243128
406,0.241329
407,0.242111
408,0.241134
409,0.242463
410,0.240899
411,0.238905
412,0.242189
413,0.242737
414,0.241368
