0,0.134115
1,0.150929
2,0.151984
3,0.151554
4,0.150381
5,0.149286
6,0.150420
7,0.153666
8,0.154526
9,0.157302
10,0.153822
11,0.153705
12,0.154409
13,0.151398
14,0.154291
15,0.156012
16,0.152023
17,0.153275
18,0.152258
19,0.154760
20,0.155112
21,0.153939
22,0.151671
23,0.152923
24,0.152962
25,0.151476
26,0.152297
27,0.151241
28,0.154369
29,0.151437
30,0.154135
31,0.153040
32,0.153392
33,0.151867
34,0.150694
35,0.150694
36,0.149521
37,0.154839
38,0.156129
39,0.163558
40,0.165474
41,0.173568
42,0.179628
43,0.175679
44,0.158397
45,0.151320
46,0.148582
47,0.144281
48,0.144751
49,0.148504
50,0.147566
51,0.145963
52,0.148074
53,0.148309
54,0.149091
55,0.149756
56,0.146080
57,0.149404
58,0.146549
59,0.147175
60,0.147370
61,0.148622
62,0.170557
63,0.215640
64,0.253607
65,0.284457
66,0.324731
67,0.388895
68,0.418573
69,0.379746
70,0.323597
71,0.247273
72,0.190850
73,0.156676
74,0.147488
75,0.152766
76,0.154252
77,0.152219
78,0.150811
79,0.150850
80,0.149756
81,0.151085
82,0.152375
83,0.152375
84,0.149834
85,0.150498
86,0.148895
87,0.148309
88,0.148817
89,0.150264
90,0.147957
91,0.150420
92,0.151554
93,0.149599
94,0.151007
95,0.150459
96,0.150068
97,0.151359
98,0.150577
99,0.148700
100,0.147409
101,0.148895
102,0.149013
103,0.150811
104,0.149912
105,0.147449
106,0.157693
107,0.181935
108,0.199961
109,0.216852
110,0.238084
111,0.262326
112,0.238279
113,0.183187
114,0.151515
115,0.149834
116,0.150498
117,0.150029
118,0.152375
119,0.151671
120,0.151671
121,0.150029
122,0.151554
123,0.150772
124,0.152532
125,0.149873
126,0.149716
127,0.151945
128,0.150264
129,0.150616
130,0.148426
131,0.148895
132,0.148504
133,0.149638
134,0.151163
135,0.150029
136,0.149951
137,0.147409
138,0.152727
139,0.151632
140,0.149247
141,0.150616
142,0.153900
143,0.153783
144,0.152336
145,0.152493
146,0.151046
147,0.151632
148,0.152023
149,0.152453
150,0.147097
151,0.148348
152,0.150342
153,0.148152
154,0.149795
155,0.149599
156,0.150264
157,0.149130
158,0.147800
159,0.146901
160,0.148622
161,0.147488
162,0.149169
163,0.152923
164,0.155699
165,0.153861
166,0.154174
167,0.152727
168,0.154526
169,0.154252
170,0.155308
171,0.153861
172,0.152414
173,0.151437
174,0.148348
175,0.147605
176,0.146041
177,0.149951
178,0.148426
179,0.148504
180,0.148817
181,0.150929
182,0.148270
183,0.149286
184,0.149091
185,0.150459
186,0.152453
187,0.150655
188,0.152023
189,0.153314
190,0.153118
191,0.156364
192,0.157302
193,0.157302
194,0.154839
195,0.155112
196,0.177361
197,0.276246
198,0.351124
199,0.412825
200,0.466197
201,0.300684
202,0.159492
203,0.150733
204,0.150538
205,0.148856
206,0.151671
207,0.149091
208,0.149325
209,0.148817
210,0.151750
211,0.151789
212,0.149130
213,0.152727
214,0.150186
215,0.152297
216,0.153157
217,0.152414
218,0.151671
219,0.150733
220,0.149834
221,0.147761
222,0.150186
223,0.149052
224,0.151085
225,0.149756
226,0.153157
227,0.152180
228,0.149208
229,0.151280
230,0.153900
231,0.155112
232,0.153861
233,0.152453
234,0.152180
235,0.154956
236,0.156872
237,0.159062
238,0.155777
239,0.153666
240,0.152766
241,0.153079
242,0.151359
243,0.153157
244,0.150186
245,0.152023
246,0.150459
247,0.147409
248,0.149091
249,0.149286
250,0.152923
251,0.153079
252,0.149834
253,0.150694
254,0.149912
255,0.152414
256,0.149951
257,0.149599
258,0.151476
259,0.147527
260,0.148426
261,0.146471
262,0.148739
263,0.147331
264,0.148934
265,0.146588
266,0.145415
267,0.148113
268,0.145298
269,0.146041
270,0.144829
271,0.144203
272,0.147996
273,0.148348
274,0.148934
275,0.148582
276,0.148895
277,0.150929
278,0.150694
279,0.151789
280,0.156598
281,0.156481
282,0.154487
283,0.154800
284,0.152962
285,0.150303
286,0.152884
287,0.152062
288,0.151046
289,0.155230
290,0.157928
291,0.159570
292,0.161368
293,0.163519
294,0.159453
295,0.151007
296,0.149677
297,0.152180
298,0.148348
299,0.148231
300,0.150342
301,0.150811
302,0.150029
303,0.151320
304,0.154213
305,0.154057
306,0.146041
307,0.146393
308,0.148465
309,0.150538
310,0.149325
311,0.151984
312,0.149325
313,0.153079
314,0.153666
315,0.153548
316,0.153314
317,0.151554
318,0.150264
319,0.148817
320,0.152219
321,0.152414
322,0.151867
323,0.151437
324,0.152688
325,0.153040
326,0.151280
327,0.151711
328,0.155034
329,0.150381
330,0.154526
331,0.153627
332,0.151202
333,0.152571
334,0.154369
335,0.153548
336,0.154565
337,0.154057
338,0.152219
339,0.152923
340,0.154721
341,0.153157
342,0.153822
343,0.154995
344,0.158279
345,0.158905
346,0.159531
347,0.156676
348,0.155542
349,0.159765
350,0.160274
351,0.163089
352,0.165474
353,0.167898
354,0.172004
355,0.163284
356,0.153822
357,0.156481
358,0.156872
359,0.157224
360,0.155386
361,0.155191
362,0.154839
363,0.155347
364,0.154800
365,0.153822
366,0.153235
367,0.153040
368,0.151867
369,0.152219
370,0.153509
371,0.150929
372,0.154565
373,0.152571
374,0.153001
375,0.156129
376,0.156012
377,0.156129
378,0.155582
379,0.156794
380,0.153627
381,0.152766
382,0.155230
383,0.151984
384,0.152258
385,0.152805
386,0.150303
387,0.149677
388,0.148622
389,0.146784
390,0.147918
391,0.148192
392,0.147136
393,0.150420
394,0.151085
395,0.152649
396,0.149247
397,0.150968
398,0.152962
399,0.152727
400,0.152727
401,0.152297
402,0.152688
403,0.149873
404,0.149873
405,0.149756
406,0.151163
407,0.150616
408,0.150968
409,0.151593
410,0.152962
411,0.152336
412,0.152102
413,0.153627
414,0.157224
415,0.158553
416,0.160469
417,0.168602
418,0.169345
419,0.166178
420,0.153548
421,0.150577
422,0.148074
423,0.151007
424,0.145415
425,0.146158
426,0.147527
427,0.147644
428,0.144281
429,0.144790
430,0.146080
431,0.146158
432,0.147488
433,0.147566
434,0.149052
435,0.150068
436,0.147253
437,0.151711
438,0.150029
439,0.149013
440,0.148895
441,0.146276
442,0.145181
443,0.147527
444,0.146823
445,0.146471
446,0.146041
447,0.145885
448,0.146667
449,0.146823
450,0.145885
451,0.145454
452,0.144438
453,0.146510
454,0.145494
455,0.145103
456,0.144399
457,0.143147
458,0.144633
459,0.148895
460,0.144594
461,0.145963
462,0.144242
463,0.143148
464,0.141349
465,0.139824
466,0.142874
467,0.143734
468,0.142014
469,0.142561
470,0.142756
471,0.143030
472,0.144047
473,0.141466
474,0.142522
475,0.143030
476,0.144125
477,0.142717
478,0.142639
479,0.142756
480,0.143617
481,0.145142
482,0.142991
483,0.142131
484,0.145298
485,0.147566
486,0.148856
487,0.146784
488,0.147879
489,0.148152
490,0.146276
491,0.146784
492,0.148543
493,0.148934
494,0.151046
495,0.150811
496,0.150381
497,0.147644
498,0.147957
499,0.145885
500,0.144242
501,0.147214
502,0.143304
503,0.143773
504,0.143851
505,0.145415
506,0.146823
507,0.147409
508,0.148817
509,0.148661
510,0.145298
511,0.144164
512,0.143734
513,0.143148
514,0.142600
515,0.145376
516,0.145181
517,0.146393
518,0.147370
519,0.147800
520,0.147918
521,0.148074
522,0.147722
523,0.148622
524,0.146158
525,0.147214
526,0.148739
527,0.149247
528,0.152610
529,0.150811
530,0.149325
531,0.148700
532,0.148387
533,0.149599
534,0.150381
535,0.152219
536,0.149130
537,0.150498
538,0.152649
539,0.150538
540,0.152258
541,0.149638
542,0.151320
543,0.156481
544,0.151007
545,0.153822
546,0.151320
547,0.151906
548,0.152414
549,0.152727
550,0.154369
551,0.152923
552,0.150459
553,0.151280
554,0.149521
555,0.148700
556,0.149521
557,0.150420
558,0.149873
559,0.150538
560,0.152141
561,0.148778
562,0.149677
563,0.149130
564,0.151828
565,0.156911
566,0.158123
567,0.154604
568,0.154096
569,0.154565
570,0.153079
571,0.150459
572,0.151945
573,0.154878
574,0.155425
575,0.152102
576,0.155191
577,0.153744
578,0.152102
579,0.152414
580,0.150107
581,0.150498
582,0.150733
583,0.150107
584,0.150420
585,0.145689
586,0.147800
587,0.147918
588,0.146862
589,0.148387
590,0.148739
591,0.147527
592,0.147214
593,0.148270
594,0.145298
595,0.145572
596,0.145963
597,0.145572
598,0.146784
599,0.146393
