0,0.126021,0.000014
1,0.143265,0.018354
2,0.142483,0.017839
3,0.143969,0.017384
4,0.142678,0.017606
5,0.142326,0.018291
6,0.142209,0.018056
7,0.142522,0.017307
8,0.143890,0.017553
9,0.143812,0.018129
10,0.144751,0.017875
11,0.140371,0.017276
12,0.142053,0.017497
13,0.138025,0.018052
14,0.139198,0.017717
15,0.137595,0.017212
16,0.136031,0.017634
17,0.139159,0.018117
18,0.137830,0.017896
19,0.139902,0.017135
20,0.140176,0.017456
21,0.140567,0.017852
22,0.143187,0.017692
23,0.145728,0.017229
24,0.145063,0.017285
25,0.148387,0.018039
26,0.149521,0.017749
27,0.150850,0.017065
28,0.154409,0.017472
29,0.156755,0.017761
30,0.175640,0.017300
31,0.184829,0.017320
32,0.180293,0.017313
33,0.227136,0.017709
34,0.183695,0.019864
35,0.137126,0.017357
36,0.129971,0.017328
37,0.131496,0.017897
38,0.130362,0.017650
39,0.127429,0.017054
40,0.129071,0.017305
41,0.132864,0.017901
42,0.131065,0.017600
43,0.129384,0.017087
44,0.129971,0.017396
45,0.128055,0.018013
46,0.140332,0.017290
47,0.179785,0.016346
48,0.237771,0.016451
49,0.250909,0.018467
50,0.258260,0.017483
51,0.264633,0.016494
52,0.323910,0.016369
53,0.416696,0.017731
54,0.455679,0.019642
55,0.289462,0.020673
56,0.163167,0.019891
57,0.164027,0.017774
58,0.167351,0.017499
59,0.169619,0.016839
60,0.175992,0.017430
61,0.183969,0.017992
62,0.213959,0.016718
63,0.235738,0.016709
64,0.166725,0.020386
65,0.133685,0.017997
66,0.132903,0.017571
67,0.133763,0.016971
68,0.133255,0.017189
69,0.132199,0.017901
70,0.131808,0.017437
71,0.137517,0.016762
72,0.194448,0.016274
73,0.296813,0.016536
74,0.373098,0.016442
75,0.383577,0.017658
76,0.389912,0.018215
77,0.399218,0.019020
78,0.404184,0.017908
79,0.414271,0.016765
80,0.445865,0.017076
81,0.512140,0.019143
82,0.808289,0.026551
83,0.183695,0.037947
84,0.133451,0.017213
85,0.158162,0.017172
86,0.237185,0.016198
87,0.251065,0.017380
88,0.253998,0.017508
89,0.282502,0.017091
90,0.395386,0.016951
91,0.482580,0.017901
92,0.244145,0.032957
93,0.130753,0.018274
94,0.132434,0.017513
95,0.131808,0.017004
96,0.130792,0.017374
97,0.133177,0.017663
98,0.132082,0.017589
99,0.128954,0.017034
100,0.130283,0.017191
101,0.130283,0.017628
102,0.126921,0.017474
103,0.128446,0.016735
104,0.127507,0.017363
105,0.133920,0.017669
106,0.147683,0.017047
107,0.203284,0.016463
108,0.218573,0.017218
109,0.223890,0.017417
110,0.242385,0.016817
111,0.314135,0.016188
112,0.442189,0.017344
113,0.517497,0.019675
114,0.382287,0.023359
115,0.305767,0.016687
116,0.402268,0.016687
117,0.506002,0.019412
118,0.372043,0.027517
119,0.150968,0.019454
120,0.152844,0.016534
121,0.196598,0.017184
122,0.202072,0.017474
123,0.205709,0.016936
124,0.219550,0.016854
125,0.293607,0.016163
126,0.334819,0.017648
127,0.215406,0.020444
128,0.174193,0.017633
129,0.190029,0.017578
130,0.225924,0.016719
131,0.325630,0.015766
132,0.412942,0.017583
133,0.481759,0.019012
134,0.488641,0.018655
135,0.457008,0.017518
136,0.558983,0.017793
137,0.555073,0.024942
138,0.214115,0.031950
139,0.134193,0.016897
140,0.133060,0.017126
141,0.134702,0.017605
142,0.152688,0.016895
143,0.255601,0.015440
144,0.384164,0.015528
145,0.479609,0.017370
146,0.637497,0.018925
147,0.846412,0.022306
148,1.147527,0.029587
149,1.079805,0.032921
150,0.648524,0.034476
151,0.590381,0.020545
152,0.383617,0.030254
153,0.286960,0.018084
154,0.363714,0.016119
155,0.476598,0.016262
156,0.575796,0.018444
157,0.402111,0.025548
158,0.262874,0.020310
159,0.318983,0.016008
160,0.324535,0.017644
161,0.264555,0.018842
162,0.271632,0.017750
163,0.339667,0.016546
164,0.409931,0.016530
165,0.286021,0.020889
166,0.190616,0.019140
167,0.189716,0.016757
168,0.220059,0.016768
169,0.268309,0.016936
170,0.218573,0.019850
171,0.213411,0.016215
172,0.308582,0.016393
173,0.377595,0.017952
174,0.485865,0.016409
175,0.513744,0.018068
176,0.619042,0.018435
177,0.396051,0.028702
178,0.274682,0.019111
179,0.319687,0.016185
180,0.381271,0.016463
181,0.472414,0.017917
182,0.400547,0.023880
183,0.309208,0.018498
184,0.293450,0.019646
185,0.182444,0.018861
186,0.160547,0.017380
187,0.171496,0.016559
188,0.190029,0.016773
189,0.190811,0.017993
190,0.159922,0.018201
191,0.152532,0.016392
192,0.162424,0.016855
193,0.184242,0.017275
194,0.226471,0.016921
195,0.253020,0.016657
196,0.245318,0.017336
197,0.260058,0.017174
198,0.304399,0.016957
199,0.286569,0.018900
200,0.163949,0.020994
201,0.166061,0.017535
202,0.185611,0.016822
203,0.235112,0.015820
204,0.297087,0.016327
205,0.339081,0.018329
206,0.311593,0.019457
207,0.347605,0.016462
208,0.371339,0.018023
209,0.192727,0.020154
210,0.133294,0.017891
211,0.131808,0.016629
212,0.129892,0.016951
213,0.129971,0.017278
214,0.128563,0.017142
215,0.128876,0.016681
216,0.128680,0.017239
217,0.130792,0.017342
