0,0.100723,0.000013
1,0.117537,0.015742
2,0.120117,0.016100
3,0.119687,0.015778
4,0.120586,0.015150
5,0.121290,0.015384
6,0.119257,0.016127
7,0.116012,0.015841
8,0.118905,0.015105
9,0.118749,0.015735
10,0.119296,0.015938
11,0.118866,0.015860
12,0.119140,0.015338
13,0.116481,0.015658
14,0.122385,0.015876
15,0.121838,0.015854
16,0.117497,0.015301
17,0.116794,0.015601
18,0.119765,0.015894
19,0.119492,0.015642
20,0.119648,0.015208
21,0.119687,0.015581
22,0.120977,0.015847
23,0.125044,0.015772
24,0.121408,0.015155
25,0.120899,0.015538
26,0.121408,0.016000
27,0.123754,0.015693
28,0.123363,0.015075
29,0.123558,0.015555
30,0.125474,0.015961
31,0.125435,0.015770
32,0.122698,0.015326
33,0.122972,0.015514
34,0.123089,0.015795
35,0.125396,0.015616
36,0.126100,0.015126
37,0.125278,0.015488
38,0.124066,0.015884
39,0.125161,0.015553
40,0.123519,0.015081
41,0.123754,0.015581
42,0.123558,0.015903
43,0.121173,0.015820
44,0.121134,0.015307
45,0.121720,0.015518
46,0.122150,0.015942
47,0.122229,0.015601
48,0.120469,0.015108
49,0.122581,0.015417
50,0.126686,0.015703
51,0.122854,0.015699
52,0.123832,0.015005
53,0.125513,0.015437
54,0.125630,0.015859
55,0.127976,0.015659
56,0.126178,0.015150
57,0.124887,0.015454
58,0.127742,0.016005
59,0.126764,0.015485
60,0.123597,0.015017
61,0.123558,0.015505
62,0.125982,0.015846
63,0.127194,0.015591
64,0.121603,0.015305
65,0.121759,0.015396
66,0.122268,0.016027
67,0.122424,0.015618
68,0.123245,0.015065
69,0.123011,0.015602
70,0.124653,0.015637
71,0.125670,0.015761
72,0.126647,0.015136
73,0.125318,0.015462
74,0.126295,0.015909
75,0.127077,0.015500
76,0.129775,0.015034
77,0.132238,0.015464
78,0.131417,0.015800
79,0.131887,0.015813
80,0.131261,0.015177
81,0.128485,0.015573
82,0.129775,0.015945
83,0.128446,0.015481
84,0.130401,0.015113
85,0.130010,0.015438
86,0.131144,0.015902
87,0.128876,0.015790
88,0.126373,0.015249
89,0.128407,0.015360
90,0.129462,0.015858
91,0.126764,0.015627
92,0.126491,0.015145
93,0.128915,0.015437
94,0.130362,0.015624
95,0.128680,0.015598
96,0.126569,0.015226
97,0.125748,0.015541
98,0.126452,0.015934
99,0.126217,0.015713
100,0.124105,0.014976
101,0.124927,0.015533
102,0.123323,0.015935
103,0.124692,0.015667
104,0.123675,0.015227
105,0.123245,0.015381
106,0.125670,0.015733
107,0.128876,0.015661
